Jump,retOpen,Returns(120mins),Returns(90mins),Returns(60mins),Returns(30mins),Returns(15mins),ATR,EndBars,Target
1.002334,-0.057503,0.0075,0.049995,0.032494,0.017494,0.032494,0.314461,2,2
1.002334,-0.052498,-0.002502,0.042503,0.050003,0.037498,0.005005,0.288345,1,2
1.000546,-0.019997,0.030006,0.030006,0.042503,0.012505,-0.009995,0.288345,24,2
1.000546,-0.010002,0.034996,0.057495,0.044998,0,0.009995,0.288345,23,2
1.000546,0,0.050003,0.0625,0.032501,0.019997,0.010002,0.288345,22,1
1.000546,-0.004997,0.0625,0.050003,0.005005,0.005005,-0.004997,0.288345,21,1
1.000546,0.032501,0.095001,0.065002,0.052498,0.032501,0.037498,0.288345,20,1
1.000546,0,0.055,0.010002,0.010002,0.004997,-0.032501,0.288345,19,1
1.000546,0.0075,0.040001,0.027496,0.0075,-0.025002,0.0075,0.288345,18,1
1.000546,0.032501,0.042503,0.042503,0.037498,0.032501,0.025002,0.288345,17,1
1.000546,0.019997,0.039993,0.019997,-0.012505,0.012497,-0.012505,0.288345,16,1
1.000546,0.014999,0.025002,0.019997,0.014999,-0.017502,-0.004997,0.288345,15,1
1.000546,0.025002,0.025002,-0.0075,0.017502,0.005005,0.010002,0.288345,14,1
1.000546,0.014999,0.019997,0.014999,-0.017502,0,-0.010002,0.288345,13,1
1.000546,-0.004997,-0.037498,-0.012497,-0.024994,-0.029999,-0.019997,0.288345,12,1
1.000546,0,0,-0.032501,-0.014999,-0.014999,0.004997,0.288345,11,1
1.000546,-0.037498,-0.044998,-0.057495,-0.0625,-0.032501,-0.037498,0.288345,10,2
1.000546,-0.127502,-0.160004,-0.142502,-0.142502,-0.127502,-0.090004,0.288345,9,3
1.000546,-0.147499,-0.167496,-0.172501,-0.142502,-0.110001,-0.019997,0.288345,8,3
1.000546,-0.114998,-0.129997,-0.129997,-0.114998,0.012505,0.032501,0.288345,7,3
1.000546,-0.120003,-0.145004,-0.115005,-0.082504,0.027496,-0.005005,0.288345,6,3
1.000546,-0.082497,-0.097496,-0.082497,0.045006,0.032501,0.037506,0.288345,5,2
1.000546,-0.1175,-0.112503,-0.080002,0.029999,0.002502,-0.035004,0.288345,4,3
1.000546,-0.107498,-0.107498,0.020004,0.0075,-0.025002,0.010002,0.288345,3,3
1.000546,-0.074997,-0.037498,0.072502,0.045006,0.042503,0.032501,0.288345,2,2
1.000546,-0.057503,0.07,0.057495,0.024994,0.049995,0.017494,0.281258,1,2
1.000219,-0.029999,-0.032501,-0.020004,0.040001,0.009995,-0.014999,0.281258,24,2
1.000219,-0.022499,-0.032501,0.012497,0.027496,-0.0075,0.0075,0.281258,23,2
1.000219,-0.057495,-0.047501,0.012505,-0.017502,-0.027496,-0.034996,0.281258,22,2
1.000219,-0.067497,-0.032501,-0.017502,-0.052498,-0.044998,-0.010002,0.281258,21,2
1.000219,-0.0625,0.0075,-0.022507,-0.032501,-0.005005,0.004997,0.281258,20,2
1.000219,-0.0625,-0.012505,-0.047501,-0.040001,0.004997,0,0.281258,19,2
1.000219,-0.104996,-0.065002,-0.074997,-0.047501,-0.042496,-0.042496,0.281258,18,3
1.000219,-0.127495,-0.112495,-0.104996,-0.059998,-0.064995,-0.022499,0.281258,17,3
1.000219,-0.087494,-0.057495,-0.029999,-0.024994,0.017502,0.040001,0.281258,16,2
1.000219,-0.07,-0.047501,-0.002502,-0.0075,0.057495,0.017494,0.281258,15,2
1.000219,-0.074997,-0.017502,-0.012497,0.029999,0.012497,-0.004997,0.281258,14,2
1.000219,-0.054993,0.012505,0.007507,0.072502,0.015007,0.020004,0.281258,13,2
1.000219,-0.064995,-0.002495,0.040001,0.022499,0.010002,-0.010002,0.281258,12,2
1.000219,-0.072495,-0.009995,0.055,-0.002495,-0.017502,-0.0075,0.281258,11,2
1.000219,-0.052498,0.052498,0.034996,0.022499,0.012497,0.019997,0.281258,10,2
1.000219,-0.054993,0.072502,0.015007,0,0.017502,-0.002495,0.281258,9,2
1.000219,-0.049995,0.037498,0.025002,0.014999,0.002502,0.004997,0.281258,8,2
1.000219,-0.079994,-0.009995,-0.025002,-0.0075,-0.025002,-0.029999,0.281258,7,2
1.000219,-0.082497,-0.0075,-0.017502,-0.029999,-0.032501,-0.002502,0.281258,6,2
1.000219,-0.077499,-0.022507,-0.005005,-0.022507,0.002495,0.004997,0.281258,5,2
1.000219,-0.059998,0.004997,-0.0075,-0.010002,0.022499,0.017502,0.281258,4,2
1.000219,-0.047493,0.025002,0.0075,0.032501,0.030006,0.012505,0.281258,3,2
1.000219,-0.054993,-0.002495,-0.004997,0.027504,0.005005,-0.0075,0.281258,2,2
1.000219,-0.044998,0.009995,0.034996,0.032501,0.002495,0.009995,0.253445,1,2
0.99836,0.079994,0.059998,0.047501,0.072495,0.037498,0.032494,0.253445,24,4
0.99836,0.092499,0.050003,0.052498,0.087502,0.044998,0.012505,0.253445,23,4
0.99836,0.110001,0.077507,0.102501,0.067505,0.030006,0.017502,0.253445,22,4
0.99836,0.122498,0.082497,0.1175,0.074997,0.029999,0.012497,0.253445,21,4
0.99836,0.114998,0.107498,0.072502,0.035004,0.004997,-0.0075,0.253445,20,4
0.99836,0.549995,0.544998,0.502495,0.457497,0.427498,0.434998,0.253445,19,3
0.99836,0.532494,0.489998,0.452499,0.422493,0.417496,-0.017502,0.253445,18,4
0.99836,0.534996,0.487495,0.442497,0.412498,-0.014999,0.002502,0.253445,17,4
0.99836,0.542496,0.462502,0.432495,0.427498,0.010002,0.0075,0.253445,16,4
0.99836,0.532494,0.439995,0.409996,-0.017502,-0.002502,-0.010002,0.253445,15,4
0.99836,0.557495,0.447495,0.442497,0.025002,0.014999,0.025002,0.253445,14,3
0.99836,0.587494,0.464996,0.037498,0.052498,0.055,0.029999,0.253445,13,3
0.99836,0.594994,0.479996,0.0625,0.052498,0.037498,0.0075,0.253445,12,3
0.99836,0.639999,0.090004,0.105003,0.107506,0.052505,0.045006,0.253445,11,2
0.99836,0.684998,0.152504,0.142502,0.127502,0.090004,0.044998,0.253445,10,2
0.99836,0.667496,0.1325,0.135002,0.080002,0.027496,-0.017502,0.253445,9,2
0.99836,0.669998,0.127502,0.112503,0.075005,-0.014999,0.002502,0.253445,8,2
0.99836,0.672501,0.140007,0.085007,0.032501,0.005005,0.002502,0.253445,7,2
0.99836,0.657494,0.099998,0.0625,-0.027504,-0.012505,-0.015007,0.253445,6,2
0.99836,0.659996,0.072502,0.019997,-0.0075,-0.012505,0.002502,0.253445,5,2
0.99836,0.657494,0.0625,-0.027504,-0.012505,0,-0.002502,0.253445,4,2
0.99836,0.649994,0.009995,-0.017502,-0.022507,-0.010002,-0.0075,0.253445,3,2
0.99836,0.649994,-0.035004,-0.020004,-0.0075,-0.0075,0,0.253445,2,2
0.99836,0.652496,-0.014999,-0.020004,-0.0075,0.002502,0.002502,0.374459,1,2
0.999566,0.055,0.057503,0.022499,0.027504,0.037498,0.004997,0.374459,24,0
0.999566,0.052498,-0.005005,0.027496,0.004997,0.002495,-0.002502,0.374459,23,0
0.999566,0.059998,0.027496,0.032501,0.042496,0.004997,0.0075,0.374459,22,0
0.999566,0.065002,0.040001,0.017502,0.014999,0.012505,0.005005,0.374459,21,0
0.999566,0.072502,0.045006,0.055,0.017502,0.012505,0.0075,0.374459,20,0
0.999566,0.032501,-0.014999,-0.017502,-0.019997,-0.032501,-0.040001,0.374459,19,0
0.999566,0.034996,0.017494,-0.020004,-0.025002,-0.037506,0.002495,0.374459,18,0
0.999566,-0.002502,-0.052505,-0.055,-0.067505,-0.035004,-0.037498,0.374459,17,1
0.999566,-0.002502,-0.057503,-0.0625,-0.075005,-0.037498,0,0.374459,16,1
0.999566,0.014999,-0.037498,-0.050003,-0.017502,0.017502,0.017502,0.374459,15,1
0.999566,0.022499,-0.037498,-0.050003,-0.012497,0.025002,0.0075,0.374459,14,1
0.999566,-0.004997,-0.07,-0.037498,-0.002495,-0.019997,-0.027496,0.374459,13,1
0.999566,0.017502,-0.055,-0.017494,0.020004,-0.004997,0.022499,0.374459,12,1
0.999566,0.044998,0.012497,0.047501,0.029999,0.049995,0.027496,0.374459,11,0
0.999566,0.042503,0.007507,0.045006,0.020004,0.025002,-0.002495,0.374459,10,0
0.999566,0.019997,0.022499,0.004997,0.024994,-0.025002,-0.022507,0.374459,9,1
0.999566,0.019997,0.022499,-0.002502,0.002495,-0.022507,0,0.374459,8,1
0.999566,-0.002502,-0.017502,0.002495,-0.047501,-0.022499,-0.022499,0.374459,7,1
0.999566,-0.047501,-0.07,-0.065002,-0.090004,-0.067497,-0.044998,0.374459,6,2
0.999566,-0.052498,-0.047501,-0.097496,-0.072495,-0.049995,-0.004997,0.374459,5,2
0.999566,-0.010002,-0.027504,-0.052505,-0.029999,0.037498,0.042496,0.374459,4,1
0.999566,-0.025002,-0.07,-0.044998,-0.022499,0.027496,-0.014999,0.374459,3,1
0.999566,-0.0625,-0.105003,-0.082497,-0.014999,-0.052498,-0.037498,0.374459,2,2
0.999566,-0.074997,-0.094994,-0.072495,-0.022499,-0.049995,-0.012497,0.323344,1,2
1.000905,-0.085007,-0.110001,-0.040001,0.032494,0.009995,-0.030006,0.323344,24,0
1.000905,-0.030006,-0.020004,0.055,0.084999,0.024994,0.055,0.323344,23,0
1.000905,0.009995,0.055,0.127495,0.104996,0.095001,0.040001,0.323344,22,0
1.000905,0,0.085007,0.115005,0.055,0.030006,-0.009995,0.323344,21,0
1.000905,-0.107506,0.009995,-0.012505,-0.022499,-0.1175,-0.107506,0.323344,20,0
1.000905,-0.0625,0.052505,-0.0075,-0.032494,-0.0625,0.045006,0.323344,19,0
1.000905,-0.065002,0.029999,0.020004,-0.074997,0.042503,-0.002502,0.323344,18,0
1.000905,-0.177505,-0.122505,-0.147499,-0.177505,-0.115005,-0.112503,0.323344,17,0
1.000905,-0.230003,-0.144997,-0.239998,-0.122498,-0.165001,-0.052498,0.323344,16,1
1.000905,-0.252502,-0.222496,-0.252502,-0.190002,-0.074997,-0.022499,0.323344,15,1
1.000905,-0.267502,-0.277496,-0.159996,-0.202499,-0.037498,-0.014999,0.323344,14,1
1.000905,-0.245003,-0.245003,-0.182503,-0.067497,0.0075,0.022499,0.323344,13,1
1.000905,-0.247505,-0.139999,-0.182503,-0.017502,0.019997,-0.002502,0.323344,12,1
1.000905,-0.265007,-0.202507,-0.087502,-0.012505,-0.020004,-0.017502,0.323344,11,1
1.000905,-0.342506,-0.277504,-0.112503,-0.075005,-0.095001,-0.077499,0.323344,10,2
1.000905,-0.317505,-0.139999,-0.065002,-0.072502,-0.052498,0.025002,0.323344,9,2
1.000905,-0.280006,-0.050003,-0.012505,-0.032501,0.0625,0.037498,0.323344,8,2
1.000905,-0.275002,-0.022499,-0.029999,-0.009995,0.042503,0.005005,0.323344,7,1
1.000905,-0.285004,-0.017502,-0.037498,0.057503,-0.004997,-0.010002,0.323344,6,2
1.000905,-0.280006,-0.035004,-0.014999,0.037498,-0.005005,0.004997,0.323344,5,2
1.000905,-0.287506,-0.040001,0.055,-0.0075,-0.002502,-0.0075,0.323344,4,2
1.000905,-0.32,-0.054993,-0.002495,-0.044998,-0.039993,-0.032494,0.323344,3,2
1.000905,-0.345001,-0.002495,-0.064995,-0.059998,-0.057495,-0.025002,0.323344,2,2
1.000905,-0.327507,-0.010002,-0.052505,-0.047501,-0.007507,0.017494,0.348133,1,2
0.997819,-0.037506,-0.100006,-0.040001,-0.050003,-0.012505,-0.010002,0.348133,24,0
0.997819,-0.037506,-0.0625,-0.005005,-0.050003,-0.010002,0,0.348133,23,0
0.997819,-0.057503,-0.059998,-0.07,-0.032501,-0.019997,-0.019997,0.348133,22,0
0.997819,-0.077499,-0.044998,-0.089996,-0.049995,-0.039993,-0.019997,0.348133,21,0
0.997819,-0.142502,-0.154999,-0.1175,-0.104996,-0.084999,-0.065002,0.348133,20,0
0.997819,-0.120003,-0.1325,-0.092499,-0.082497,-0.042503,0.022499,0.348133,19,0
0.997819,-0.139999,-0.114998,-0.102493,-0.082497,0.002502,-0.019997,0.348133,18,0
0.997819,-0.185005,-0.157501,-0.147499,-0.107506,-0.065002,-0.045006,0.348133,17,0
0.997819,-0.217499,-0.179993,-0.159996,-0.074997,-0.077499,-0.032494,0.348133,16,0
0.997819,-0.227501,-0.189995,-0.150002,-0.107498,-0.042496,-0.010002,0.348133,15,0
0.997819,-0.230003,-0.172501,-0.087502,-0.090004,-0.012505,-0.002502,0.348133,14,0
0.997819,-0.310005,-0.232506,-0.190002,-0.125,-0.082504,-0.080002,0.348133,13,0
0.997819,-0.252502,-0.110001,-0.112503,-0.035004,-0.022499,0.057503,0.348133,12,0
0.997819,-0.247505,-0.127502,-0.0625,-0.020004,0.0625,0.004997,0.348133,11,0
0.997819,-0.237503,-0.097504,-0.020004,-0.0075,0.014999,0.010002,0.348133,10,0
0.997819,-0.275002,-0.089996,-0.047501,0.035004,-0.027496,-0.037498,0.348133,9,0
0.997819,-0.25,-0.032501,-0.019997,0.002502,-0.012497,0.025002,0.348133,8,0
0.997819,-0.2425,-0.014999,0.067505,0.005005,0.032501,0.0075,0.348133,7,0
0.997819,-0.252502,-0.022499,0,-0.014999,-0.002502,-0.010002,0.348133,6,0
0.997819,-0.297501,0.012505,-0.049995,-0.022499,-0.055,-0.044998,0.348133,5,0
0.997819,-0.352501,-0.099998,-0.114998,-0.102501,-0.099998,-0.055,0.348133,4,1
0.997819,-0.350006,-0.102501,-0.075005,-0.107506,-0.052505,0.002495,0.348133,3,1
0.997819,-0.404999,-0.167496,-0.154999,-0.152496,-0.052498,-0.054993,0.348133,2,2
0.997819,-0.427505,-0.152504,-0.185005,-0.130005,-0.077499,-0.022507,0.40735,1,2
0.998094,-0.052498,0.022499,0.057503,0.084999,0.077499,0.042503,0.40735,24,0
0.998094,-0.065002,0.002495,0.084999,0.07,0.029999,-0.012505,0.40735,23,0
0.998094,-0.072502,0.037498,0.064995,0.057495,-0.020004,-0.0075,0.40735,22,0
0.998094,-0.087502,0.0625,0.047501,0.0075,-0.022499,-0.014999,0.40735,21,0
0.998094,-0.082497,0.055,0.047501,-0.029999,-0.009995,0.005005,0.40735,20,0
0.998094,-0.074997,0.060005,0.020004,-0.009995,0.012505,0.0075,0.40735,19,0
0.998094,-0.055,0.074997,-0.002502,0.017502,0.027496,0.019997,0.40735,18,0
0.998094,-0.042503,0.052498,0.022499,0.044998,0.032494,0.012497,0.40735,17,0
0.998094,-0.072502,-0.020004,0,0.009995,-0.017502,-0.029999,0.40735,16,0
0.998094,-0.07,-0.004997,0.017502,0.004997,-0.027496,0.002502,0.40735,15,0
0.998094,-0.004997,0.067505,0.077499,0.050003,0.067505,0.065002,0.40735,14,0
0.998094,-0.004997,0.082504,0.07,0.037506,0.065002,0,0.40735,13,0
0.998094,-0.065002,0.017494,-0.010002,0.0075,-0.060005,-0.060005,0.40735,12,0
0.998094,-0.087502,-0.012505,-0.044998,-0.017502,-0.082504,-0.022499,0.40735,11,0
0.998094,-0.107498,-0.052498,-0.034996,-0.102501,-0.042496,-0.019997,0.40735,10,0
0.998094,-0.150002,-0.107498,-0.080002,-0.145004,-0.0625,-0.042503,0.40735,9,1
0.998094,-0.135002,-0.0625,-0.130005,-0.07,-0.027504,0.014999,0.40735,8,1
0.998094,-0.135002,-0.065002,-0.130005,-0.047501,0.014999,0,0.40735,7,1
0.998094,-0.120003,-0.115005,-0.055,-0.012505,0.014999,0.014999,0.40735,6,0
0.998094,-0.112503,-0.107506,-0.025002,0.037498,0.022499,0.0075,0.40735,5,0
0.998094,-0.1325,-0.067497,-0.025002,0.002502,-0.012497,-0.019997,0.40735,4,1
0.998094,-0.159996,-0.072495,-0.009995,-0.024994,-0.047493,-0.027496,0.40735,3,1
0.998094,-0.205002,-0.097504,-0.07,-0.084999,-0.072502,-0.045006,0.40735,2,2
0.998094,-0.222496,-0.072495,-0.087494,-0.109993,-0.0625,-0.017494,0.394261,1,2
0.997679,-0.010002,0.052498,-0.025002,0.014999,0.029999,0.017502,0.394261,24,1
0.997679,-0.014999,0.030006,-0.012497,0.022507,0.012505,-0.004997,0.394261,23,1
0.997679,-0.029999,-0.044998,-0.004997,0.010002,-0.019997,-0.014999,0.394261,22,1
0.997679,-0.075005,-0.072502,-0.037498,-0.047501,-0.060005,-0.045006,0.394261,21,2
0.997679,-0.052505,-0.027504,-0.012505,-0.042503,-0.022507,0.022499,0.394261,20,1
0.997679,-0.060005,-0.022499,-0.032501,-0.045006,0.014999,-0.0075,0.394261,19,2
0.997679,-0.105003,-0.065002,-0.095001,-0.075005,-0.052498,-0.044998,0.394261,18,2
0.997679,-0.077499,-0.049995,-0.0625,-0.002495,-0.017494,0.027504,0.394261,17,2
0.997679,-0.097504,-0.087502,-0.067505,-0.044998,0.0075,-0.020004,0.394261,16,2
0.997679,-0.142502,-0.127502,-0.067497,-0.082497,-0.065002,-0.044998,0.394261,15,2
0.997679,-0.095001,-0.065002,-0.042496,0.010002,0.002502,0.047501,0.394261,14,2
0.997679,-0.082504,-0.0075,-0.022499,-0.005005,0.059998,0.012497,0.394261,13,2
0.997679,-0.057503,-0.004997,0.047501,0.040001,0.037498,0.025002,0.394261,12,2
0.997679,-0.057503,0.002502,0.019997,0.084999,0.025002,0,0.394261,11,2
0.997679,-0.057503,0.047501,0.040001,0.037498,0,0,0.394261,10,2
0.997679,-0.084999,-0.0075,0.057503,-0.002495,-0.027496,-0.027496,0.394261,9,2
0.997679,-0.087502,0.010002,0.0075,-0.029999,-0.029999,-0.002502,0.394261,8,2
0.997679,-0.115005,0.027496,-0.032501,-0.057503,-0.030006,-0.027504,0.394261,7,2
0.997679,-0.100006,-0.005005,-0.042503,-0.042503,-0.012505,0.014999,0.372572,6,2
0.998484,0.049995,0.059998,-0.042503,-0.029999,-0.005005,0.014999,0.372572,24,0
0.998484,0.039993,-0.037506,-0.010002,-0.012505,0.004997,-0.010002,0.372572,23,0
0.998484,0.0075,-0.084999,-0.072495,-0.047501,-0.042496,-0.032494,0.372572,22,0
0.998484,0.024994,-0.025002,-0.027504,-0.010002,-0.014999,0.017494,0.372572,21,0
0.998484,0.024994,-0.055,-0.030006,-0.025002,0.017494,0,0.372572,20,0
0.998484,0.002495,-0.050003,-0.032501,-0.037498,-0.022499,-0.022499,0.372572,19,0
0.998484,0.002495,-0.052505,-0.047501,-0.005005,-0.022499,0,0.372572,18,0
0.998484,0.055,0.020004,0.015007,0.030006,0.052505,0.052505,0.372572,17,0
0.998484,0.059998,0.010002,0.052498,0.035004,0.057503,0.004997,0.372572,16,0
0.998484,0.0625,0.022507,0.037506,0.060005,0.0075,0.002502,0.372572,15,0
0.998484,0.084999,0.077499,0.060005,0.082504,0.025002,0.022499,0.372572,14,0
0.998484,0.087494,0.0625,0.084999,0.032494,0.024994,0.002495,0.372572,13,0
0.998484,0.049995,0.025002,0.047501,-0.010002,-0.035004,-0.037498,0.372572,12,0
0.998484,0.0625,0.060005,0.0075,0,-0.024994,0.012505,0.372572,11,0
0.998484,0.034996,0.032501,-0.025002,-0.050003,-0.014999,-0.027504,0.372572,10,0
0.998484,0.027496,-0.027504,-0.035004,-0.059998,-0.035004,-0.0075,0.372572,9,0
0.998484,-0.0075,-0.067497,-0.092499,-0.057495,-0.042496,-0.034996,0.372572,8,0
0.998484,-0.025002,-0.087502,-0.112495,-0.087502,-0.052498,-0.017502,0.372572,7,0
0.998484,-0.055,-0.139999,-0.104996,-0.089996,-0.047501,-0.029999,0.372572,6,1
0.998484,-0.085007,-0.172501,-0.147507,-0.112503,-0.060005,-0.030006,0.372572,5,1
0.998484,-0.110001,-0.159996,-0.144997,-0.102501,-0.055,-0.024994,0.372572,4,2
0.998484,-0.075005,-0.137505,-0.102501,-0.050003,0.010002,0.034996,0.372572,3,1
0.998484,-0.120003,-0.154999,-0.112503,-0.065002,-0.010002,-0.044998,0.372572,2,2
0.998484,-0.145004,-0.172501,-0.120003,-0.059998,-0.07,-0.025002,0.343178,1,2
1.00104,0.165001,0.067497,0.072502,0.047501,0.022499,-0.010002,0.343178,24,3
1.00104,0.150002,0.042503,0.029999,0,-0.025002,-0.014999,0.343178,23,3
1.00104,0.160004,0.067505,0.042503,0.017502,-0.004997,0.010002,0.343178,22,3
1.00104,0.202499,0.082497,0.052498,0.027496,0.052498,0.042496,0.343178,21,2
1.00104,0.2575,0.139999,0.114998,0.092499,0.097496,0.055,0.343178,20,2
1.00104,0.224998,0.074997,0.049995,0.074997,0.022499,-0.032501,0.343178,19,2
1.00104,0.227501,0.084999,0.0625,0.067497,-0.029999,0.002502,0.343178,18,2
1.00104,0.275002,0.099998,0.125,0.072502,0.050003,0.047501,0.343178,17,1
1.00104,0.260002,0.095001,0.099998,0.002502,0.032501,-0.014999,0.343178,16,2
1.00104,0.260002,0.110001,0.057503,0.035004,-0.014999,0,0.343178,15,2
1.00104,0.212502,0.052498,-0.044998,-0.014999,-0.047501,-0.047501,0.343178,14,2
1.00104,0.25,0.047501,0.025002,-0.025002,-0.010002,0.037498,0.343178,13,2
1.00104,0.272499,0.014999,0.044998,0.012497,0.059998,0.022499,0.343178,12,1
1.00104,0.310005,0.085007,0.035004,0.050003,0.060005,0.037506,0.343178,11,1
1.00104,0.310005,0.082504,0.050003,0.097504,0.037506,0,0.343178,10,1
1.00104,0.272499,-0.002502,0.012497,0.022499,-0.037506,-0.037506,0.343178,9,1
1.00104,0.275002,0.014999,0.0625,0.002502,-0.035004,0.002502,0.343178,8,1
1.00104,0.275002,0.014999,0.025002,-0.035004,0.002502,0,0.343178,7,1
1.00104,0.264999,0.052498,-0.0075,-0.045006,-0.010002,-0.010002,0.343178,6,1
1.00104,0.25,0,-0.060005,-0.022499,-0.025002,-0.014999,0.343178,5,2
1.00104,0.2425,-0.029999,-0.067505,-0.032501,-0.022499,-0.0075,0.343178,4,2
1.00104,0.260002,-0.050003,-0.012497,-0.014999,0.010002,0.017502,0.343178,3,2
1.00104,0.2575,-0.052505,-0.017502,-0.0075,0.014999,-0.002502,0.343178,2,2
1.00104,0.217499,-0.055,-0.057503,-0.032501,-0.042503,-0.040001,0.355509,1,2
1.001072,0.010002,-0.040001,-0.017502,0.027504,-0.019997,-0.014999,0.355509,24,0
1.001072,0.0075,-0.044998,-0.012505,-0.0075,-0.017502,-0.002502,0.355509,23,0
1.001072,0.012497,-0.015007,0.029999,-0.017502,0.002495,0.004997,0.355509,22,0
1.001072,0.025002,0.004997,0.010002,0,0.017502,0.012505,0.355509,21,0
1.001072,-0.065002,-0.047501,-0.095001,-0.075005,-0.077499,-0.090004,0.355509,20,0
1.001072,-0.052498,-0.067497,-0.077499,-0.059998,-0.077499,0.012505,0.355509,19,0
1.001072,-0.074997,-0.104996,-0.084999,-0.087494,-0.009995,-0.022499,0.355509,18,0
1.001072,-0.072502,-0.097504,-0.080002,-0.097504,-0.020004,0.002495,0.355509,17,0
1.001072,-0.120003,-0.130005,-0.1325,-0.055,-0.045006,-0.047501,0.355509,16,1
1.001072,-0.122498,-0.129997,-0.147499,-0.07,-0.049995,-0.002495,0.355509,15,1
1.001072,-0.142502,-0.154999,-0.077499,-0.067505,-0.022499,-0.020004,0.355509,14,1
1.001072,-0.144997,-0.169998,-0.092499,-0.072495,-0.022499,-0.002495,0.355509,13,1
1.001072,-0.165001,-0.099998,-0.090004,-0.044998,-0.022499,-0.020004,0.355509,12,1
1.001072,-0.137497,-0.084999,-0.064995,-0.014999,0.0075,0.027504,0.355509,11,1
1.001072,-0.157501,-0.082504,-0.037498,-0.014999,0.0075,-0.020004,0.355509,10,1
1.001072,-0.202499,-0.129997,-0.080002,-0.057503,-0.065002,-0.044998,0.355509,9,2
1.001072,-0.222496,-0.102493,-0.079994,-0.057495,-0.064995,-0.019997,0.355509,8,2
1.001072,-0.207497,-0.084999,-0.0625,-0.07,-0.004997,0.014999,0.355509,7,2
1.001072,-0.197502,-0.055,-0.032501,-0.040001,0.024994,0.009995,0.355509,6,2
1.001072,-0.237503,-0.092506,-0.100006,-0.035004,-0.030006,-0.040001,0.355509,5,2
1.001072,-0.199997,-0.034996,-0.042496,0.022499,-0.002495,0.037506,0.355509,4,2
1.001072,-0.224998,-0.087502,-0.022499,-0.017502,0.012505,-0.025002,0.355509,3,2
1.001072,-0.2425,-0.084999,-0.020004,-0.044998,-0.042503,-0.017502,0.355509,2,2
1.001072,-0.214996,-0.012497,-0.0075,0.022507,0.010002,0.027504,0.349756,1,2
0.999333,-0.129997,-0.044998,-0.080002,-0.095001,0,0.017502,0.349756,24,2
0.999333,-0.159996,-0.129997,-0.110001,-0.077499,-0.012497,-0.029999,0.349756,23,2
0.999333,-0.157494,-0.107498,-0.122498,-0.027496,-0.027496,0.002502,0.349756,22,2
0.999333,-0.159996,-0.110001,-0.077499,-0.012497,0,-0.002502,0.349756,21,2
0.999333,-0.122498,-0.087502,0.0075,0.0075,0.034996,0.037498,0.349756,20,2
0.999333,-0.122498,-0.040001,0.025002,0.037498,0.037498,0,0.349756,19,2
0.999333,-0.079994,0.050003,0.050003,0.077499,0.042503,0.042503,0.349756,18,1
0.999333,-0.094994,0.052505,0.065002,0.065002,0.027504,-0.014999,0.349756,17,1
0.999333,-0.107498,0.022499,0.049995,0.014999,-0.027504,-0.012505,0.349756,16,1
0.999333,-0.074997,0.084999,0.084999,0.047501,0.019997,0.032501,0.349756,15,1
0.999333,-0.077499,0.079994,0.044998,0.002495,0.029999,-0.002502,0.349756,14,1
0.999333,-0.134995,0.025002,-0.012497,-0.040001,-0.059998,-0.057495,0.349756,13,2
0.999333,-0.152496,-0.029999,-0.072502,-0.044998,-0.074997,-0.017502,0.349756,12,2
0.999333,-0.154999,-0.032501,-0.060005,-0.080002,-0.020004,-0.002502,0.349756,11,2
0.999333,-0.209999,-0.130005,-0.102501,-0.1325,-0.057503,-0.055,0.349756,10,3
0.999333,-0.197495,-0.102501,-0.122498,-0.0625,-0.042496,0.012505,0.349756,9,2
0.999333,-0.184998,-0.077499,-0.107498,-0.032501,0.025002,0.012497,0.349756,8,2
0.999333,-0.177498,-0.102501,-0.042503,-0.022499,0.019997,0.0075,0.349756,7,2
0.999333,-0.197495,-0.119995,-0.044998,0.012505,-0.012497,-0.019997,0.349756,6,2
0.999333,-0.165001,-0.030006,-0.010002,0.032494,0.012497,0.032494,0.349756,5,2
0.999333,-0.142494,0.010002,0.067505,0.042503,0.055,0.022507,0.349756,4,2
0.999333,-0.172501,-0.017502,0.024994,0.004997,-0.0075,-0.030006,0.349756,3,2
0.999333,-0.165001,0.044998,0.019997,0.032494,-0.022507,0.0075,0.349756,2,2
0.999333,-0.154999,0.042496,0.022499,0.010002,0.017502,0.010002,0.332942,1,2
1.000186,-0.045006,-0.025002,0.014999,0.079994,0.012497,0.037498,0.332942,24,2
1.000186,-0.057503,-0.052498,0.052498,0.017502,0.025002,-0.012497,0.332942,23,2
1.000186,-0.0075,0.052505,0.1175,0.050003,0.037506,0.050003,0.332942,22,1
1.000186,0,0.110001,0.075005,0.082504,0.057503,0.0075,0.332942,21,1
1.000186,-0.010002,0.114998,0.047501,0.035004,-0.002502,-0.010002,0.332942,20,2
1.000186,0.044998,0.120003,0.127502,0.102501,0.044998,0.055,0.332942,19,1
1.000186,0.019997,0.077499,0.065002,0.027496,0.029999,-0.025002,0.332942,18,1
1.000186,0.002495,0.084999,0.059998,0.002495,-0.042503,-0.017502,0.332942,17,1
1.000186,-0.010002,0.035004,-0.002502,0,-0.029999,-0.012497,0.332942,16,2
1.000186,-0.0075,0.050003,-0.0075,-0.052498,-0.009995,0.002502,0.332942,15,1
1.000186,-0.002502,0.004997,0.0075,-0.022499,0.0075,0.004997,0.332942,14,1
1.000186,0.059998,0.059998,0.014999,0.057503,0.067497,0.0625,0.332942,13,0
